L5 x_mean,L5 x_std,L5 x_min,L5 x_max,L5 x_auc,L5 x_peaks,L5 y_mean,L5 y_std,L5 y_min,L5 y_max,L5 y_auc,L5 y_peaks,L5 z_mean,L5 z_std,L5 z_min,L5 z_max,L5 z_auc,L5 z_peaks,T12 x_mean,T12 x_std,T12 x_min,T12 x_max,T12 x_auc,T12 x_peaks,T12 y_mean,T12 y_std,T12 y_min,T12 y_max,T12 y_auc,T12 y_peaks,T12 z_mean,T12 z_std,T12 z_min,T12 z_max,T12 z_auc,T12 z_peaks,class
-0.011278379808333334,0.504767588516792,-1.543007708,1.669824332,0.10955194683333268,30.0,-0.06876583293333334,0.6381501799371947,-3.051604572,1.96195629,-8.932696660916665,35.0,0.023586226541666675,0.27897646217944816,-0.693574768,0.681444498,2.8125481525000007,27.0,-0.015647637616666675,0.9582979789223999,-3.247638516,3.153933918,1.958920800749999,30.0,-0.12592638265833336,1.1702550682790795,-5.761399639,3.277415288,-16.19348773675,36.0,0.042916081958333324,0.5140526503685424,-1.309658744,1.286723672,4.8077949125,29.0,0
-0.05837754220833333,0.8313534954521472,-3.2787874,4.145946225,-4.247915994416671,34.0,0.09882897704166665,0.6872776965000935,-2.378604019,2.415612227,14.192497194416672,39.0,0.002769356708333337,0.34216549528591494,-1.48943327,0.997180093,1.1822414347499999,33.0,-0.11110751938333333,1.5598972229204944,-6.211111349,7.824288659,-8.439817396333334,32.0,0.1815155896916667,1.2537619305145766,-4.543110103,3.877854971,25.318032146833332,36.0,0.0014201128166666595,0.642108941364126,-2.807534536,1.884397498,1.0269513650000008,33.0,0
0.047234632000000006,0.9168621076328044,-3.335040615,5.454140618,3.0694375945000023,36.0,-0.053645246274999996,0.5931749322528093,-1.839644861,2.122269875,-6.229626396833333,29.0,-0.010078785991666672,0.46426982455453863,-1.646196043,1.392817238,-1.6445540300000006,35.0,0.08171214831666668,1.7449048051533655,-6.27368158,10.30326474,4.6172614829166685,32.0,-0.08889591157500001,1.075336439107895,-3.514696513,4.005172805,-9.99463529325,29.0,-0.017840804799999964,0.8720364479414888,-3.099669917,2.627402176,-2.8502490813333337,33.0,0
0.019234079866666677,0.6745455797598109,-1.903955031,2.006069926,3.203397388583333,28.0,-0.05100212317499998,0.5716882480458176,-1.542335252,1.244553598,-6.832417994666667,28.0,0.013472436183333318,0.5634784578444454,-2.350151829,1.908249248,0.09884022049999941,35.0,0.049469186799999974,1.2496390543796454,-3.559160559,3.783633959,6.850813558583336,26.0,-0.10532789905000002,1.0481735482636527,-2.950669364,2.402077395,-13.04443314541667,27.0,0.01117150373333334,1.0165048945413135,-4.036975352,3.070697124,-0.7372050182499974,34.0,0
0.05735813400833333,0.7552351456723074,-1.992392654,2.521194281,4.272720610083335,29.0,0.094958764875,0.6371273385784838,-1.495344452,2.659169451,10.807517689916663,35.0,0.06577948424166666,0.7655567789512535,-1.785490045,3.061924756,8.50574570225,35.0,0.093861922325,1.375635816907513,-3.74458593,4.44640633,8.474201863250004,32.0,0.18765508480833332,1.169450925225642,-2.87701414,4.989341452,21.220288769333333,35.0,0.12345611436666666,1.4354715828414621,-3.361251821,5.747111596,15.524659734166669,33.0,0
-0.06263340355000001,0.7118987542649048,-1.641464474,4.64710484,-8.797543379166667,35.0,-0.04148334418333334,0.5479132992337435,-1.420823977,1.40621388,-4.785102784166669,37.0,-0.05832661648333334,0.35267468833907406,-1.348673443,0.738375893,-7.516667883499999,36.0,-0.11830227510833333,1.3482525382676873,-3.127404678,8.775335556,-16.242249997999995,36.0,-0.08625066826666666,1.0216486376196183,-2.537189561,2.647988645,-9.654468207916665,37.0,-0.10954522754166665,0.6465522283774819,-2.546491662,1.36791158,-14.071697457583332,36.0,0
-0.026790216433333326,0.5426100703146512,-1.650438884,1.350867662,-1.3507448283333343,32.0,0.02312890575833333,0.5986002242567476,-1.720205715,1.789699655,2.388893704416664,31.0,0.04604517930833333,0.5730528072274226,-1.406798256,2.105493058,6.328083858833333,31.0,-0.04224538427500001,1.0091115583130028,-3.100484456,2.580340289,-1.5926496713333371,32.0,0.037438255983333356,1.0729943685440917,-2.478004359,3.371029147,3.776582924000002,29.0,0.08211911865833334,1.0384420975304631,-2.649240309,3.976280822,11.140632099083334,33.0,0
-0.00025499465833333325,0.5806901443437952,-1.884484343,1.590704938,-0.8682640710833309,33.0,-0.09424692978333332,0.6772528267350114,-1.731016007,1.370450299,-12.400829797499998,32.0,0.018606458858333327,0.4102884640158798,-1.35806609,1.77064935,2.3875072255000003,36.0,-0.0020818654999999946,1.0893235592086863,-3.605569099,2.994510626,-2.088106048833331,31.0,-0.16399322568333333,1.2346888979246295,-3.251524444,2.531281649,-21.83899635916667,31.0,0.03583329555833334,0.7517965849350899,-2.557886704,3.336094789,4.259045449,36.0,0
0.03337904098333332,0.7142546724831221,-2.891705818,2.433624729,3.991574045249996,27.0,0.10540260556666667,0.8291743173729613,-3.525293619,1.738910622,9.768216091166666,33.0,-0.027548708174999995,0.3579014437152507,-0.920710982,1.366478949,-2.9361130610000004,32.0,0.07577484975833333,1.3184627830382745,-5.515306334,4.565375633,9.550492958166664,27.0,0.19310634156666667,1.523318083697614,-6.609481379,3.042969223,18.415207414166666,31.0,-0.05990988322500001,0.6606963448444073,-1.757839855,2.575640918,-6.292115470999998,30.0,0
-0.052662859900000004,0.6273649062034201,-1.533600317,1.404214603,-6.2957883254999985,28.0,-0.09881447538333335,0.7235960899024292,-2.098617073,1.588132241,-9.435067721083332,30.0,0.012358090975000003,0.4646504239255307,-1.044087536,1.231697175,3.3481025845000008,35.0,-0.09305067063333336,1.1655091173971324,-2.909200825,2.322350067,-10.918524188249997,28.0,-0.17662053099166672,1.3262047988806995,-3.712600508,2.961587904,-17.80805893033333,29.0,0.025590473141666677,0.8653694491929295,-1.967599074,2.321641074,6.142445740249998,33.0,0
-0.03592151385,0.9347863237104365,-4.988104468,2.569230149,-4.484634269916667,31.0,-0.03808644035000002,0.9614942491764549,-2.773309964,4.259058195,-0.7043209186666652,33.0,-0.018403766433333333,0.4519051270612961,-1.178150102,1.48376051,-4.10271491175,36.0,-0.07369878762500003,1.7377905908511047,-9.428183451,4.847526551,-9.900766727916666,30.0,-0.08623865199166666,1.7830800673572502,-5.285932819,8.010058546,-3.0655326220833365,34.0,-0.04393780539999998,0.8295384628772924,-2.229786069,2.265321462,-8.770503523416668,36.0,0
-0.04810235478333332,0.7129038055118522,-2.675661987,2.120920829,-7.95896426375,36.0,0.05945099224166665,1.0196451419473689,-2.941602205,6.062531544,5.091765298249998,35.0,0.0007723077583333386,0.4365455335889534,-1.094584306,1.362728061,0.680189593666668,36.0,-0.1089708458833333,1.3261664841789085,-5.093824374,4.041396385,-16.902839708416664,34.0,0.11579423683333336,1.8519563602746025,-5.502851536,11.38055497,10.590702591000001,35.0,0.007702539983333345,0.7729110223842426,-1.946121807,2.426187046,2.418547212583335,36.0,0
0.0756246294,0.6812132347250989,-1.690815026,2.30371918,11.370959993833333,34.0,0.06128637025833334,0.6502321863198272,-1.785215855,2.051397012,8.944560951916666,31.0,-0.00844432364166667,0.3453576095094949,-1.216965838,0.885701011,-0.16878264149999955,34.0,0.14846037393333333,1.2580861851205536,-3.173452036,4.347419302,20.944660250499997,35.0,0.107796235375,1.1701072068970175,-2.715357604,3.853581452,14.986528932083333,30.0,-0.019987030916666673,0.638649629376103,-2.148038759,1.67270155,-1.087665209083334,33.0,0
0.0037913024333333213,1.0561591977818547,-3.36980094,4.143952556,4.255858921166667,38.0,-0.004356299233333338,0.7299022950418538,-2.276657329,3.03520398,-0.4037885410000034,29.0,0.028301466725000002,0.5064070111465638,-2.056996631,2.037289241,5.690899611249998,32.0,-0.0007540542333333307,1.9064355917879492,-6.363601289,6.777558931,6.123980766749995,36.0,0.0009373109916666437,1.251386335913221,-4.210847459,4.694609306,-1.259351977333335,31.0,0.050139792550000006,0.9415586046268289,-3.893927533,3.849942429,9.372176476333337,32.0,0
-0.06990895483333333,0.5156097671350244,-1.792922108,2.063316126,-8.864633633499999,38.0,-0.04996670945000001,0.7457066733145037,-3.756844733,1.497491845,-7.020652516916668,32.0,0.037547912625,0.5298056062022488,-1.285880281,2.553124924,4.802695698416666,34.0,-0.12152129301666668,0.9815997027084997,-3.379673081,3.900562294,-14.981106339083333,38.0,-0.09683437476666668,1.3964217533819692,-7.094780857,2.780569672,-13.513269784500002,30.0,0.07010895405833335,1.0019986725443655,-2.502882164,4.822463862,8.942888050333334,35.0,0
0.023945383416666653,0.5016579845481006,-1.660201884,1.562618968,2.485442786166664,32.0,0.12432797203333333,0.7375494404096108,-1.802726747,3.524796461,14.888288028166668,32.0,-0.016746038941666663,0.4753144966983186,-1.699501218,1.080774112,-1.4909290211666673,33.0,0.05391043468333332,0.9430474659376972,-3.151391479,2.929027043,5.630911043499999,33.0,0.23631725629166667,1.388959929910842,-3.27128842,6.642391409,27.536489086916667,32.0,-0.030868591958333327,0.8958579560892304,-3.212097514,2.041071997,-2.891182496999998,34.0,0
0.024158373241666677,0.7710414635181151,-2.949508584,2.29162356,5.702791288166666,36.0,-7.279128333335106e-05,0.6790377522766411,-3.049868798,1.770749748,1.2009423424999992,34.0,0.045241154125,0.5166099887948723,-0.980685637,1.518829392,5.334837428416669,39.0,0.05687566084999996,1.454467964809915,-5.582694625,4.329402148,12.147107426999996,35.0,0.0011166982083332887,1.2638989513205907,-5.760589805,3.335371982,2.9096093650000014,30.0,0.08359305648333333,0.9600181992478174,-1.852697155,2.870387506,10.16587559658333,40.0,0
-0.05042353978333334,0.5780658339367101,-2.570440696,1.97921614,-6.606868480583335,33.0,-0.04486509139166665,0.48248042301853994,-1.830039864,1.308923535,-5.13084229925,27.0,0.019089796750000002,0.44600660947232973,-1.150042905,2.584698198,-0.5549148515833331,31.0,-0.08080092854166665,1.0502139353404936,-3.857752002,3.834758236,-9.68874774675,32.0,-0.07591235354166669,0.8734925827600601,-3.45074845,2.255852465,-7.2595370407500015,27.0,0.03890112790833333,0.8189974637425267,-2.172597404,4.891407034,0.10104340191666794,30.0,0
0.008271987058333338,0.6578017582345129,-3.235171315,1.735866288,-2.065144948166664,34.0,0.07547854490833332,0.6509072929443394,-1.980854459,1.761441526,8.813532254166667,30.0,-0.0046641034666666725,0.45840814926614837,-1.097446757,1.09443898,-1.5428446727499996,33.0,0.018850085716666666,1.2317238354658229,-6.137599221,3.283884028,-3.4424116163333305,33.0,0.14327039805833333,1.2228803787196614,-3.742058789,3.324497399,17.824051703,31.0,-0.012882278999999993,0.8468890595025975,-2.07154431,2.06606551,-2.7581813578333345,32.0,0
-0.0729550976666667,1.723759327792234,-8.713472569,3.610676758,-11.766055526166666,34.0,-0.03075041317500003,1.3648235482502198,-4.428457135,3.348155093,-4.311079085916667,35.0,-0.0031971353416666718,0.9045508465565408,-2.940026066,3.498443344,-3.114263578083333,36.0,-0.15527250126666664,3.2538150710527214,-16.53196414,6.656828021,-25.19457546533333,36.0,-0.04074972261666662,2.477199511963462,-8.373647676,6.301840782,-3.76674698525,36.0,0.005101934291666677,1.623387475701141,-5.556824902,6.59365499,-3.002166038500004,33.0,0
-0.0020388346416666757,0.6354856439579595,-1.854982824,2.650423565,-0.7582367329166658,37.0,0.048847250325,0.6414759210976557,-1.594894942,2.541494481,8.335489166083331,28.0,0.00023503485833332912,0.3843642269777299,-1.176390997,0.949963775,-0.40715054558333297,33.0,-0.006289807466666689,1.1682445428528074,-3.50499024,4.374821921,-1.0144791040833356,36.0,0.09635026866666666,1.1641934720018705,-3.00257553,4.792341228,15.318691656749996,29.0,0.0004810198583333314,0.7230228178551035,-2.222332702,1.794174801,-1.5842622065833334,31.0,0
-0.0071389422999999915,0.4665464948512054,-1.202531404,1.402268994,-0.6103924774166659,32.0,-0.03531676461666667,0.5140396912438837,-1.023199025,1.648958157,-5.970905364333333,33.0,-0.0068176314249999885,0.5235569537887828,-1.396826274,1.530918706,-3.400717285083335,39.0,-0.012049320189083328,0.8352172197405253,-1.632458122,2.48338232,-1.3518023880033332,34.0,-0.06940245719166666,0.9585559485544098,-1.941942519,3.116425169,-11.745117232166667,32.0,-0.013867134041666677,0.9876118112218887,-2.638571951,2.89175477,-6.706264820333335,37.0,0
-0.015156844091666666,0.6013848299352471,-1.263402404,2.546323907,-3.6016877459999983,32.0,0.02591133330833333,0.5370827261176828,-1.612518607,1.502116985,1.1263351874999987,34.0,0.014490406833333335,0.539553079899156,-1.894962439,1.593018062,-1.2072440623333338,35.0,-0.022242428766666645,1.1107991930701302,-2.37266094,4.820596634,-5.461954783749998,32.0,0.04454095405833333,1.0235957003483183,-3.041611535,2.850493189,1.386040895000001,35.0,0.027347164194999978,1.0026658007818865,-3.35833981,3.00911695,-2.0814489182166653,33.0,0
0.050362943075,0.301602699141528,-0.559494315,1.392138927,5.9158815495,29.0,0.0008963520499999933,0.38469336425685413,-0.978850431,1.424561491,1.6663280821666655,30.0,-0.01539664620833333,0.3528178817339004,-1.897242174,1.054629473,-1.9313034324166667,35.0,0.08316995669166666,0.5506038914277158,-1.062346071,2.641136063,9.7237630625,28.0,0.008573414199999999,0.6795331053354723,-1.860221077,2.695437713,2.638136180166666,31.0,-0.02773482236666665,0.6701827922819588,-3.584975648,1.993145211,-3.9093415138333323,34.0,0
-0.04511645343666667,0.36530278761036805,-0.71770971,0.989924943,-6.037531832266666,31.0,-0.05365897137499999,0.4038427834437609,-1.593980196,1.314834455,-5.298522586166666,31.0,-0.0027319410166666623,0.3590257173483303,-0.963875063,1.006041272,-0.4063060904999979,29.0,-0.08225988144166668,0.6918447728698335,-1.390811266,1.861849179,-10.990675357583331,31.0,-0.10528304502500001,0.750719201080147,-2.992578805,2.487671866,-10.626781945333331,31.0,-0.005107508066666678,0.6714710450350826,-1.821172908,1.899979532,-0.8773548360833332,30.0,0
0.05740782115833333,0.19311014571227508,-0.338645899,0.51770821,6.424524324499999,31.0,0.06494601898333334,0.3241596285250592,-1.087796903,1.061809316,6.747138522666668,32.0,-0.008424878665833337,0.2741997154900266,-0.785685019,0.89763614,-0.7685951829500005,32.0,0.11091047970833333,0.3566636939285154,-0.640250022,0.987128373,12.309130077166667,31.0,0.13325383000833332,0.5962664130871381,-2.061021589,2.000569928,13.748020475333334,27.0,-0.015125700471666666,0.513085023725535,-1.486065101,1.695728475,-1.491134603633334,35.0,0
-0.06624739333333335,0.4276435358940128,-1.735413742,2.013813399,-7.010862051416666,32.0,-0.032069534116666666,0.4677603476799504,-1.184508233,3.067390986,-3.7811306929999997,31.0,0.03000268030833334,0.4697550174724716,-1.472444616,1.730037901,4.702025792166668,33.0,-0.119059841975,0.7867222306033832,-3.280192071,3.805354021,-12.554540378333328,29.0,-0.073482711665,0.8577480600090225,-2.255563571,5.792562905,-8.856242054783332,30.0,0.051711634191666654,0.8795433771630629,-2.779134093,3.269399248,8.14215507825,33.0,0
0.0166362363,0.25516128096869023,-0.771218123,0.601284191,1.7900050330833328,37.0,-0.002146072499999992,0.3186611095326302,-1.169343924,0.759607363,0.43547112541666694,33.0,0.010714914579166663,0.28236095544314466,-0.877874966,0.933939864,1.7946516065000004,33.0,0.035081749008333336,0.47330698561673246,-1.449226877,1.052589059,3.524307308833334,35.0,0.005766987658333337,0.5963030723531639,-2.195084827,1.437784999,1.7972435118333325,32.0,0.02221122624166666,0.5325890783121443,-1.65783737,1.765245677,3.6032310648333317,31.0,0
-0.02692004281666666,0.29453904717149326,-0.733537417,0.84760447,-3.5552225849999974,30.0,-0.04696435939166667,0.3144630019454653,-1.148193762,1.104578861,-5.671775061083332,33.0,-0.0020385780999999993,0.42157118571127394,-1.471418258,1.353285602,0.002205759416666425,34.0,-0.05252290908333333,0.5543752514710049,-1.355829535,1.596348711,-6.923820753749999,29.0,-0.08572042879999998,0.5891309289804278,-2.167526534,2.076907605,-10.36539123075,32.0,-0.003444993416666649,0.7953506124458857,-2.780888707,2.555293004,0.0655429657500001,34.0,0
0.014665940416666667,0.30644455757603717,-1.161003214,0.858533577,1.8724964044166663,34.0,0.034610222691666664,0.417625879080684,-1.300594172,1.780096789,4.310332721583333,28.0,-0.018707185681666665,0.27866049359326744,-1.036732555,0.796336362,-2.2314978113166672,34.0,0.02665126864166667,0.5856671485498163,-2.186168361,1.629061194,3.372073389333334,37.0,0.07149030929166665,0.7973762552920658,-2.440828648,3.358091203,8.686520135,29.0,-0.033044669208333335,0.5257324952931431,-1.958154518,1.50343844,-3.97988435975,34.0,0
-0.041498464949999994,0.3724020717391775,-1.604127117,1.533207631,-5.253885994166667,30.0,0.0033232,0.4759546425139763,-1.37478605,2.241143595,0.7875261889166657,30.0,-0.0018280658416666522,0.3611725192330168,-1.095438524,1.380386848,0.49962252916666716,35.0,-0.07665836453333334,0.709776314757899,-3.021775508,2.917528827,-9.69674104225,30.0,0.012939730841666686,0.8867543157892854,-2.581305323,4.263516365,2.548246785416666,30.0,-0.0027777305166666543,0.6789735384662396,-2.067203139,2.607906886,1.1165984027499987,33.0,0
0.039282613749999994,0.30160760973117773,-0.598773544,0.67705866,4.9054026135,32.0,-0.021630023058333333,0.4181934763350564,-1.135478754,1.254228251,-2.6377716940833342,29.0,0.02025011604166667,0.41798254086382486,-1.51930326,1.177604083,0.47811674225000134,29.0,0.07535402908333334,0.5714353514756475,-1.127190483,1.269730664,9.323268299833334,29.0,-0.03386225024166666,0.7956565203627733,-2.149816591,2.401819071,-4.649123625416667,29.0,0.04089432283333334,0.7863680966806306,-2.872944034,2.223932683,1.0242020993333325,30.0,0
-0.023198911683333337,0.4509832676395396,-1.436667372,1.675168914,-2.426599066666665,33.0,0.021958245691666663,0.46126325138830754,-1.249690898,1.329089908,3.148896121,31.0,-0.007979393924999986,0.6933513918093923,-2.060208318,1.964830395,0.23885984266666582,35.0,-0.03021807322500001,0.8106669027470617,-2.673137916,3.223483865,-3.206681199333336,33.0,0.021818924008333334,0.8191392380337732,-2.419146791,2.097385717,3.529374403833333,31.0,-0.023688037900000018,1.2945042462667105,-3.891471688,3.71526533,-0.30816366333333367,35.0,0
7.900656666666912e-05,0.3682069542763747,-1.229907975,1.125659255,-0.7220616589166664,31.0,-0.0016431505500000036,0.47002310827227445,-1.445850902,1.263104549,-0.9048330412499995,31.0,-0.01300758857499999,0.36873068319307395,-1.017693461,0.849789682,-1.4510059998333331,30.0,-0.0028773643499999963,0.6812460563648883,-2.306385788,2.068572782,-1.79209370875,30.0,0.01742587266666668,0.862294386817359,-2.311278152,2.399563673,0.9043656032499985,31.0,-0.017091816708333343,0.6867004783823875,-1.920571584,1.601384295,-1.7564685847500008,31.0,0
0.04150485297499999,0.292586869601937,-0.830164062,0.821704584,4.930896310333333,31.0,-0.017644347066666673,0.41296050932808315,-1.290672719,1.33483222,-1.5795463735833344,35.0,-0.004169074666666665,0.29384587006879603,-1.186603908,1.07054262,-0.29710474025000033,36.0,0.09129827470833332,0.5448937813935151,-1.548885392,1.577791975,10.686648096833332,31.0,-0.030541085224999993,0.7715559526294591,-2.412245008,2.488879335,-2.5870016947499996,34.0,-0.006493220308333343,0.5537295103105528,-2.241464276,2.021028478,-0.4392243419166663,37.0,0
-0.05945499409166666,0.36038176095253766,-1.069656315,1.397518273,-7.107810023583332,34.0,-0.0259008659,0.4005404707106947,-1.60644445,1.16503703,-4.139286016,34.0,-0.015352370333333332,0.3046569973984331,-0.952568016,0.882756344,-1.6921977445833327,33.0,-0.10994621079166667,0.6803905078980772,-2.003025967,2.656642176,-12.698516378166671,35.0,-0.05110836438333335,0.7405460083809826,-3.072501115,2.168076229,-7.8642172258333325,34.0,-0.028014305466666663,0.5769870680663145,-1.796951743,1.666768323,-3.010727871249999,31.0,0
0.053601276675000004,0.2329394246896371,-0.678729328,0.628037766,6.840409262916666,28.0,0.032833230708333334,0.2384909471826433,-0.669981456,0.544423459,3.3536384989166663,28.0,0.01784618403333333,0.15657804662329264,-0.393085918,0.359329492,2.376449879583333,36.0,0.11250819543333333,0.4196002527844348,-0.908215984,1.153595985,14.119820016416664,30.0,0.07070312875,0.4450903959652608,-1.182091409,1.0626619,7.481349455833333,28.0,0.03568283093333334,0.29708696462866996,-0.741677273,0.677455278,4.8409268555,36.0,0
-0.034407454675,0.2713797798142379,-0.776458277,0.983351215,-5.412123663499999,36.0,-0.03568886621666666,0.4278384315387485,-1.561047525,1.105344548,-5.58928555775,27.0,-0.01032188065,0.2405740840625485,-0.944093818,0.795588923,-1.7360416596666666,32.0,-0.05675780485000001,0.49934135866414886,-1.378174295,1.593154597,-9.020136861916667,37.0,-0.06881076299999998,0.8056750416400731,-2.953093301,2.088162574,-10.2782383065,28.0,-0.016822395158333333,0.4530527703451144,-1.781872345,1.506218987,-2.8124941911666657,33.0,0
-0.06258571595833333,0.412259002465635,-1.617121653,2.138093913,-8.498851239916666,29.0,0.04822098003333333,0.6072719954431499,-2.854375628,3.032474706,4.769630538166666,35.0,-0.009364403341666667,0.3900512517565315,-1.76044419,2.476755808,-0.43735839375000135,33.0,-0.12374967076666668,0.7758812171765807,-3.063163876,4.031741007,-16.58344511333333,29.0,0.09317116882500001,1.1095095234860233,-5.386248052,5.715584835,9.503397636916667,33.0,-0.017609406666666667,0.7340076445240867,-3.325414881,4.67884074,-0.9909514230833338,32.0,0
0.04673605816666667,0.376417151263619,-0.614049097,1.346488603,6.628389402333331,34.0,-0.05271251322500001,0.6460809103210479,-3.924819298,1.590829999,-4.9197682855833325,29.0,0.018366185150000002,0.40513857953199933,-1.432972469,1.349626946,2.7955842989166664,33.0,0.08595231616666665,0.6961889552866166,-1.162491482,2.554727516,12.058272875833334,35.0,-0.10322744798333335,1.2177174332252994,-7.451525916,2.954463877,-10.016442781500002,29.0,0.03222535858333333,0.7662563326321165,-2.709202083,2.532091768,4.837064483666665,32.0,0
