epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
85,230.394,0.71732,0.80377,1.01994,0.68378,0.21764,0.25108,0.17481,1.48181,2.43621,1.77058,0.000342666,0.000342666,0.000342666
86,232.906,0.72879,0.82171,1.00923,0.78421,0.23767,0.2914,0.19149,1.50505,2.43247,1.79738,0.000337591,0.000337591,0.000337591
87,235.544,0.69962,0.76715,1.00116,0.69672,0.26701,0.2654,0.17222,1.50323,2.43007,1.8344,0.000332516,0.000332516,0.000332516
88,238.027,0.71161,0.77367,1.01086,0.71339,0.17603,0.25238,0.14407,1.57153,2.64433,1.86817,0.00032744,0.00032744,0.00032744
89,240.605,0.68038,0.76668,0.99947,0.47198,0.27227,0.23784,0.14565,1.55933,2.77092,1.84071,0.000322365,0.000322365,0.000322365
90,243.132,0.68485,0.74822,1.01944,0.259,0.25592,0.22372,0.15694,1.50093,2.75301,1.78305,0.000317289,0.000317289,0.000317289
91,245.675,0.67497,0.77061,1.01398,0.29266,0.19694,0.20583,0.14834,1.48881,2.94528,1.75945,0.000312214,0.000312214,0.000312214
92,248.18,0.7144,0.7822,1.00865,0.54928,0.13603,0.16687,0.12822,1.46442,2.93109,1.7349,0.000307139,0.000307139,0.000307139
93,250.658,0.66955,0.74332,0.98861,0.54878,0.16331,0.1715,0.13117,1.4005,2.70507,1.64332,0.000302063,0.000302063,0.000302063
94,253.114,0.63035,0.72082,0.97774,0.53091,0.16837,0.15937,0.12241,1.37965,2.65785,1.60604,0.000296988,0.000296988,0.000296988
95,255.626,0.67577,0.76336,1.0071,0.47236,0.16977,0.17203,0.11863,1.3664,2.8246,1.57973,0.000291912,0.000291912,0.000291912
96,258.155,0.62185,0.7194,0.97708,0.70004,0.19728,0.24376,0.16965,1.36952,2.64118,1.5639,0.000286837,0.000286837,0.000286837
97,260.663,0.64724,0.71294,0.9692,0.72925,0.22537,0.27131,0.20866,1.37514,2.34981,1.63306,0.000281762,0.000281762,0.000281762
