epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
31,1308.83,0.82707,0.59733,1.10236,0.45789,0.23327,0.23542,0.14358,1.74195,2.32633,2.09268,0.000616738,0.000616738,0.000616738
32,1350.2,0.8362,0.59198,1.10637,0.49677,0.2016,0.23376,0.13544,1.77984,2.19658,2.13932,0.000611663,0.000611663,0.000611663
33,1391.64,0.81942,0.58705,1.09907,0.64181,0.18052,0.21184,0.13887,1.65965,2.39934,2.03861,0.000606587,0.000606587,0.000606587
34,1433.68,0.81535,0.58463,1.09314,0.35333,0.17772,0.21738,0.13613,1.77699,2.44621,2.06743,0.000601512,0.000601512,0.000601512
35,1476.85,0.81628,0.58012,1.09954,0.62215,0.21947,0.25227,0.15616,1.80583,2.23158,2.0739,0.000596436,0.000596436,0.000596436
36,1519.73,0.80191,0.56671,1.08775,0.64142,0.17526,0.2045,0.12894,1.80164,2.50418,2.1702,0.000591361,0.000591361,0.000591361
37,1561.69,0.80128,0.56562,1.08594,0.6662,0.18529,0.23315,0.14902,1.59581,2.31353,1.81334,0.000586286,0.000586286,0.000586286
38,1602.89,0.79456,0.56225,1.08406,0.41491,0.26463,0.25511,0.15005,1.84309,2.39969,2.3126,0.00058121,0.00058121,0.00058121
39,1644.08,0.78914,0.55694,1.08075,0.47788,0.18941,0.23187,0.14823,1.69422,2.46283,2.06938,0.000576135,0.000576135,0.000576135
40,1685.36,0.78581,0.54873,1.07166,0.30324,0.23408,0.24556,0.15118,1.66169,2.39303,1.97003,0.000571059,0.000571059,0.000571059
41,1726.44,0.77746,0.54263,1.07582,0.6241,0.25358,0.25902,0.15989,1.63372,2.35264,1.91339,0.000565984,0.000565984,0.000565984
