image_name,confidence_value,IoU_value
IMG_20180713_105001.jpg,0.28569549322128296,0.0
IMG_20100101_032102.jpg,0.8329576253890991,0.05341674014925957
IMG_20100101_022648.jpg,0.8800985217094421,0.47464603185653687
IMG_20180811_083858.jpg,0.885521411895752,0.9604469537734985
IMG_20100101_031805.jpg,0.9502577185630798,0.9212977886199951
IMG_20180724_150758.jpg,0.9118108749389648,0.9267629384994507
IMG_20180723_145326.jpg,0.8768657445907593,0.8172141909599304
IMG_20180714_103808.jpg,0.8811866641044617,0.9231340289115906
IMG_20180721_090151.jpg,0.5438293218612671,0.7470740675926208
IMG_1251.jpg,0.6936624646186829,0.6151620149612427
IMG_20180724_121832.jpg,0.8933570981025696,0.0
IMG_20180723_145121.jpg,0.3391975164413452,0.26562684774398804
IMG_20180719_143627.jpg,0.9287766814231873,0.8683120608329773
IMG_20180724_150507.jpg,0.9188199043273926,0.8743329644203186
IMG_20180720_142751.jpg,0.8909176588058472,0.9051357507705688
IMG_20180724_120949.jpg,0.0,0.0
IMG_20180811_083958.jpg,0.0,0.0
IMG_20180724_123854.jpg,0.826448380947113,0.7979846596717834
IMG_20180725_114304.jpg,0.8635278344154358,0.7900872230529785
IMG_20180720_141301.jpg,0.9490833282470703,0.9712847471237183
IMG_20180717_095144.jpg,0.8049176931381226,0.03736758977174759
IMG_20180720_123553.jpg,0.8454166054725647,0.23275436460971832
IMG_20100101_023139.jpg,0.8687644600868225,0.8684234619140625
IMG_20180717_122331.jpg,0.8928022384643555,0.0
IMG_20100101_033117.jpg,0.8837379813194275,0.8849948048591614
IMG_20180724_150928.jpg,0.949013352394104,0.9274812340736389
IMG_20180721_090506.jpg,0.9382572174072266,0.9167829751968384
IMG_20180723_124006.jpg,0.7959765791893005,0.8359697461128235
IMG_20180725_121940.jpg,0.8909763097763062,0.8797016143798828
IMG_20180719_142631.jpg,0.2840132713317871,0.5246909260749817
IMG_20180721_090501.jpg,0.6424152851104736,0.11605455726385117
IMG_1302.jpg,0.7706583738327026,0.0
IMG_20180723_123915.jpg,0.7288283705711365,0.0
IMG_1261.jpg,0.6417568325996399,0.054445862770080566
IMG_20180725_120143.jpg,0.0,0.0
IMG_20100101_031404.jpg,0.8513728380203247,0.9213403463363647
IMG_20180725_122231.jpg,0.8804848194122314,0.8539720773696899
IMG_20180720_142111.jpg,0.7803565263748169,0.730400562286377
IMG_20180724_121144.jpg,0.9414917826652527,0.7449223399162292
IMG_20180714_102857.jpg,0.0,0.0
