image_name,confidence_value,IoU_value
IMG_20180713_105001.jpg,0.0,0.0
IMG_20100101_032102.jpg,0.5896549224853516,0.12662968039512634
IMG_20100101_022648.jpg,0.9040064811706543,0.5028472542762756
IMG_20180811_083858.jpg,0.8952630162239075,0.0
IMG_20100101_031805.jpg,0.8850148320198059,0.9067580103874207
IMG_20180724_150758.jpg,0.8465189337730408,0.8269984126091003
IMG_20180723_145326.jpg,0.7970878481864929,0.7744832634925842
IMG_20180714_103808.jpg,0.9367644786834717,0.9264314770698547
IMG_20180721_090151.jpg,0.2709672451019287,0.7456327676773071
IMG_1251.jpg,0.8768698573112488,0.6348791718482971
IMG_20180724_121832.jpg,0.7001847624778748,0.6266995668411255
IMG_20180723_145121.jpg,0.6905944347381592,0.21951960027217865
IMG_20180719_143627.jpg,0.8922553062438965,0.8651585578918457
IMG_20180724_150507.jpg,0.8625112175941467,0.796170175075531
IMG_20180720_142751.jpg,0.7952829599380493,0.8931912183761597
IMG_20180724_120949.jpg,0.5357466340065002,0.0
IMG_20180811_083958.jpg,0.5486931204795837,0.0
IMG_20180724_123854.jpg,0.8368009924888611,0.763110876083374
IMG_20180725_114304.jpg,0.8963744044303894,0.9223291873931885
IMG_20180720_141301.jpg,0.8930923342704773,0.9421985149383545
IMG_20180717_095144.jpg,0.8140851855278015,0.03758110851049423
IMG_20180720_123553.jpg,0.7962275147438049,0.494917094707489
IMG_20100101_023139.jpg,0.7065926790237427,0.874278724193573
IMG_20180717_122331.jpg,0.9071410298347473,0.0
IMG_20100101_033117.jpg,0.8616233468055725,0.8796830773353577
IMG_20180724_150928.jpg,0.9031255841255188,0.964550256729126
IMG_20180721_090506.jpg,0.828615128993988,0.8964201211929321
IMG_20180723_124006.jpg,0.48809847235679626,0.8817692399024963
IMG_20180725_121940.jpg,0.8892097473144531,0.8386861681938171
IMG_20180719_142631.jpg,0.7251771092414856,0.3831976652145386
IMG_20180721_090501.jpg,0.7578491568565369,0.6305206418037415
IMG_1302.jpg,0.8548069000244141,0.9292899966239929
IMG_20180723_123915.jpg,0.7976621985435486,0.0
IMG_1261.jpg,0.33671945333480835,0.030019573867321014
IMG_20180725_120143.jpg,0.0,0.0
IMG_20100101_031404.jpg,0.675978422164917,0.8681451082229614
IMG_20180725_122231.jpg,0.909461259841919,0.9283656477928162
IMG_20180720_142111.jpg,0.8024143576622009,0.440784752368927
IMG_20180724_121144.jpg,0.8616406917572021,0.7832908034324646
IMG_20180714_102857.jpg,0.2814641296863556,0.0
