image_name,confidence_value,IoU_value
IMG_20180713_105001.jpg,0.3553263247013092,0.051724452525377274
IMG_20100101_032102.jpg,0.688245952129364,0.14855679869651794
IMG_20100101_022648.jpg,0.6778481006622314,0.16196997463703156
IMG_20180811_083858.jpg,0.9246460199356079,0.9613710045814514
IMG_20100101_031805.jpg,0.9086402654647827,0.9310738444328308
IMG_20180724_150758.jpg,0.950823187828064,0.8716754913330078
IMG_20180723_145326.jpg,0.6477739810943604,0.7342565655708313
IMG_20180714_103808.jpg,0.8900941014289856,0.9304429888725281
IMG_20180721_090151.jpg,0.34376728534698486,0.7465329170227051
IMG_1251.jpg,0.4174150228500366,0.6702686548233032
IMG_20180724_121832.jpg,0.6545384526252747,0.8926485180854797
IMG_20180723_145121.jpg,0.8966413736343384,0.890394926071167
IMG_20180719_143627.jpg,0.8825042247772217,0.8329238891601562
IMG_20180724_150507.jpg,0.9348350763320923,0.9288111329078674
IMG_20180720_142751.jpg,0.6701514720916748,0.0
IMG_20180724_120949.jpg,0.7218137979507446,0.9300441741943359
IMG_20180811_083958.jpg,0.7074974775314331,0.8506001234054565
IMG_20180724_123854.jpg,0.8803264498710632,0.7670795917510986
IMG_20180725_114304.jpg,0.8943113088607788,0.889850914478302
IMG_20180720_141301.jpg,0.9528746604919434,0.9637736678123474
IMG_20180717_095144.jpg,0.7895289659500122,0.9563032984733582
IMG_20180720_123553.jpg,0.9181278347969055,0.4648224413394928
IMG_20100101_023139.jpg,0.8510932326316833,0.7836041450500488
IMG_20180717_122331.jpg,0.8564649224281311,0.0
IMG_20100101_033117.jpg,0.8204243779182434,0.923491358757019
IMG_20180724_150928.jpg,0.9684234857559204,0.9408755302429199
IMG_20180721_090506.jpg,0.8903176784515381,0.9539679288864136
IMG_20180723_124006.jpg,0.0,0.0
IMG_20180725_121940.jpg,0.6782492399215698,0.8588917255401611
IMG_20180719_142631.jpg,0.6812934279441833,0.28067827224731445
IMG_20180721_090501.jpg,0.9396079182624817,0.0
IMG_1302.jpg,0.7828482985496521,0.9651025533676147
IMG_20180723_123915.jpg,0.651297390460968,0.712375283241272
IMG_1261.jpg,0.8257651329040527,0.11257827281951904
IMG_20180725_120143.jpg,0.42309191823005676,0.0
IMG_20100101_031404.jpg,0.9039771556854248,0.8956716060638428
IMG_20180725_122231.jpg,0.8267808556556702,0.9483579993247986
IMG_20180720_142111.jpg,0.699601948261261,0.4472665786743164
IMG_20180724_121144.jpg,0.8482694625854492,0.8674653768539429
IMG_20180714_102857.jpg,0.7604592442512512,0.0
