image_name,confidence_value,IoU_value
IMG_20180713_105001.jpg,0.36115866899490356,0.09840944409370422
IMG_20100101_032102.jpg,0.785220742225647,0.03190774843096733
IMG_20100101_022648.jpg,0.6927241086959839,0.45574134588241577
IMG_20180811_083858.jpg,0.8722857236862183,0.8381916284561157
IMG_20100101_031805.jpg,0.917086124420166,0.9068083167076111
IMG_20180724_150758.jpg,0.7986546158790588,0.8718996644020081
IMG_20180723_145326.jpg,0.8280922770500183,0.8274980187416077
IMG_20180714_103808.jpg,0.8923887610435486,0.9541788101196289
IMG_20180721_090151.jpg,0.6626243591308594,0.8155674338340759
IMG_1251.jpg,0.6394029259681702,0.5519364476203918
IMG_20180724_121832.jpg,0.8589058518409729,0.0
IMG_20180723_145121.jpg,0.6283135414123535,0.6537281274795532
IMG_20180719_143627.jpg,0.9011341333389282,0.831147313117981
IMG_20180724_150507.jpg,0.8501387238502502,0.8216711282730103
IMG_20180720_142751.jpg,0.7976222634315491,0.0
IMG_20180724_120949.jpg,0.26359429955482483,0.8482338786125183
IMG_20180811_083958.jpg,0.5014379024505615,0.6993489265441895
IMG_20180724_123854.jpg,0.7797819375991821,0.7937620878219604
IMG_20180725_114304.jpg,0.8900007605552673,0.9162395000457764
IMG_20180720_141301.jpg,0.8816568851470947,0.900600016117096
IMG_20180717_095144.jpg,0.7637171149253845,0.023867228999733925
IMG_20180720_123553.jpg,0.8161897659301758,0.455881804227829
IMG_20100101_023139.jpg,0.7977128028869629,0.9006041884422302
IMG_20180717_122331.jpg,0.8940971493721008,0.0
IMG_20100101_033117.jpg,0.8133847117424011,0.8817957043647766
IMG_20180724_150928.jpg,0.8813623785972595,0.9346484541893005
IMG_20180721_090506.jpg,0.9234703779220581,0.90980464220047
IMG_20180723_124006.jpg,0.7549727559089661,0.927844762802124
IMG_20180725_121940.jpg,0.8395174741744995,0.8411886096000671
IMG_20180719_142631.jpg,0.6925287246704102,0.5506212115287781
IMG_20180721_090501.jpg,0.8685712218284607,0.0
IMG_1302.jpg,0.8433829545974731,0.9477937817573547
IMG_20180723_123915.jpg,0.7960002422332764,0.0
IMG_1261.jpg,0.660617470741272,0.0863146260380745
IMG_20180725_120143.jpg,0.0,0.0
IMG_20100101_031404.jpg,0.8342317342758179,0.719269335269928
IMG_20180725_122231.jpg,0.9096388816833496,0.8875073790550232
IMG_20180720_142111.jpg,0.765775203704834,0.47143223881721497
IMG_20180724_121144.jpg,0.9061863422393799,0.7438542246818542
IMG_20180714_102857.jpg,0.4981251060962677,0.11958526074886322
