image_name,confidence_value,IoU_value
IMG_20180713_105001.jpg,0.44955724477767944,0.0
IMG_20100101_032102.jpg,0.28096911311149597,0.047394704073667526
IMG_20100101_022648.jpg,0.40342476963996887,0.4893167018890381
IMG_20180811_083858.jpg,0.8102307915687561,0.9033141136169434
IMG_20100101_031805.jpg,0.8639262318611145,0.8980412483215332
IMG_20180724_150758.jpg,0.8366259336471558,0.9520808458328247
IMG_20180723_145326.jpg,0.8360190987586975,0.8203930258750916
IMG_20180714_103808.jpg,0.8208121061325073,0.9644789099693298
IMG_20180721_090151.jpg,0.70143723487854,0.8960358500480652
IMG_1251.jpg,0.6938435435295105,0.6909089088439941
IMG_20180724_121832.jpg,0.6800227165222168,0.6325788497924805
IMG_20180723_145121.jpg,0.8397566676139832,0.0
IMG_20180719_143627.jpg,0.8377870321273804,0.8927614092826843
IMG_20180724_150507.jpg,0.753858208656311,0.8506739139556885
IMG_20180720_142751.jpg,0.7074325680732727,0.6986591219902039
IMG_20180724_120949.jpg,0.5691432952880859,0.9168117642402649
IMG_20180811_083958.jpg,0.0,0.0
IMG_20180724_123854.jpg,0.82099449634552,0.0
IMG_20180725_114304.jpg,0.8261277079582214,0.8074849843978882
IMG_20180720_141301.jpg,0.8438523411750793,0.9522730708122253
IMG_20180717_095144.jpg,0.8777713775634766,0.012671880424022675
IMG_20180720_123553.jpg,0.7648142576217651,0.46670591831207275
IMG_20100101_023139.jpg,0.8682875037193298,0.7231386303901672
IMG_20180717_122331.jpg,0.83690345287323,0.0
IMG_20100101_033117.jpg,0.7212080955505371,0.9025806784629822
IMG_20180724_150928.jpg,0.8887248635292053,0.9368584752082825
IMG_20180721_090506.jpg,0.7746263742446899,0.915854275226593
IMG_20180723_124006.jpg,0.6660031676292419,0.8936390280723572
IMG_20180725_121940.jpg,0.7554378509521484,0.8763504028320312
IMG_20180719_142631.jpg,0.4424726366996765,0.7149969339370728
IMG_20180721_090501.jpg,0.37736478447914124,0.9455031752586365
IMG_1302.jpg,0.5714462995529175,0.7587811946868896
IMG_20180723_123915.jpg,0.7404285073280334,0.0
IMG_1261.jpg,0.34489312767982483,0.022539427503943443
IMG_20180725_120143.jpg,0.8861913681030273,0.0
IMG_20100101_031404.jpg,0.7475322484970093,0.5686491131782532
IMG_20180725_122231.jpg,0.7824157476425171,0.9353549480438232
IMG_20180720_142111.jpg,0.7918680906295776,0.4886406362056732
IMG_20180724_121144.jpg,0.8641047477722168,0.9347167611122131
IMG_20180714_102857.jpg,0.7801571488380432,0.0
