image_name,confidence_value,IoU_value
IMG_20180713_105001.jpg,0.48099562525749207,0.0
IMG_20100101_032102.jpg,0.5073216557502747,0.13883361
IMG_20100101_022648.jpg,0.6633340120315552,0.5474919
IMG_20180811_083858.jpg,0.8243309855461121,0.93396753
IMG_20100101_031805.jpg,0.7094032168388367,0.9124073
IMG_20180724_150758.jpg,0.8484746217727661,0.96727055
IMG_20180723_145326.jpg,0.72005695104599,0.78568405
IMG_20180714_103808.jpg,0.8037983179092407,0.88862574
IMG_20180721_090151.jpg,0.3565647006034851,0.7434778
IMG_1251.jpg,0.6810891032218933,0.7046603
IMG_20180724_121832.jpg,0.4957945644855499,0.6686805
IMG_20180723_145121.jpg,0.8277134299278259,0.88327616
IMG_20180719_143627.jpg,0.8828646540641785,0.8723209
IMG_20180724_150507.jpg,0.808616042137146,0.8601078
IMG_20180720_142751.jpg,0.7964568138122559,0.96230036
IMG_20180724_120949.jpg,0.49019166827201843,0.90945417
IMG_20180811_083958.jpg,0.6201546788215637,0.44085667
IMG_20180724_123854.jpg,0.6078946590423584,0.83676887
IMG_20180725_114304.jpg,0.8606418967247009,0.89283615
IMG_20180720_141301.jpg,0.9025930762290955,0.93252003
IMG_20180717_095144.jpg,0.8643981218338013,0.97603106
IMG_20180720_123553.jpg,0.8778774738311768,0.4460852
IMG_20100101_023139.jpg,0.8506447076797485,0.75380695
IMG_20180717_122331.jpg,0.8359684944152832,0.0
IMG_20100101_033117.jpg,0.7994697093963623,0.8880769
IMG_20180724_150928.jpg,0.9227087497711182,0.9799001
IMG_20180721_090506.jpg,0.7810211777687073,0.8711286
IMG_20180723_124006.jpg,0.7210826277732849,0.8812591
IMG_20180725_121940.jpg,0.8360134363174438,0.8689429
IMG_20180719_142631.jpg,0.6419717669487,0.5662196
IMG_20180721_090501.jpg,0.8711698651313782,0.0
IMG_1302.jpg,0.8070537447929382,0.9425417
IMG_20180723_123915.jpg,0.6960251927375793,0.62214506
IMG_1261.jpg,0.8816084265708923,0.0
IMG_20180725_120143.jpg,0.288970410823822,0.0
IMG_20100101_031404.jpg,0.7223800420761108,0.97452813
IMG_20180725_122231.jpg,0.7578897476196289,0.94007874
IMG_20180720_142111.jpg,0.661591649055481,0.4871811
IMG_20180724_121144.jpg,0.8026204109191895,0.93880975
IMG_20180714_102857.jpg,0.6562348008155823,0.0
