image_name,confidence_value,IoU_value
IMG_20180713_105001.jpg,0.8784651756286621,0.9069193
IMG_20100101_032102.jpg,0.9908662438392639,0.40921807
IMG_20100101_022648.jpg,0.9989670515060425,0.88829845
IMG_20180811_083858.jpg,0.9995014667510986,0.8707393
IMG_20100101_031805.jpg,0.9724564552307129,0.805773
IMG_20180724_150758.jpg,0.9871455430984497,0.32444817
IMG_20180723_145326.jpg,0.9021236896514893,0.9539073
IMG_20180714_103808.jpg,0.9984867572784424,0.89669555
IMG_20180721_090151.jpg,0.9263882040977478,0.0
IMG_1251.jpg,0.7772597670555115,0.0
IMG_20180724_121832.jpg,0.9952899217605591,0.0
IMG_20180723_145121.jpg,0.9989476799964905,0.8746315
IMG_20180719_143627.jpg,0.9928009510040283,0.59969157
IMG_20180724_150507.jpg,0.6099485754966736,0.58209366
IMG_20180720_142751.jpg,0.8899437785148621,0.064767994
IMG_20180724_120949.jpg,0.9501254558563232,0.65785116
IMG_20180811_083958.jpg,0.9155935049057007,0.49801746
IMG_20180724_123854.jpg,0.9736822843551636,0.20478833
IMG_20180725_114304.jpg,0.968131422996521,0.87478274
IMG_20180720_141301.jpg,0.8636816143989563,0.62568974
IMG_20180717_095144.jpg,0.9991418123245239,0.95297223
IMG_20180720_123553.jpg,0.9217861294746399,0.13349953
IMG_20100101_023139.jpg,0.9918006062507629,0.8286486
IMG_20180717_122331.jpg,0.9952656030654907,0.0
IMG_20100101_033117.jpg,0.7341263890266418,0.8591589
IMG_20180724_150928.jpg,0.9977620840072632,0.8469701
IMG_20180721_090506.jpg,0.9973260164260864,0.8979524
IMG_20180723_124006.jpg,0.9232245087623596,0.6333676
IMG_20180725_121940.jpg,0.9925537705421448,0.8164519
IMG_20180719_142631.jpg,0.9802016615867615,0.33091992
IMG_20180721_090501.jpg,0.9962542057037354,0.0
IMG_1302.jpg,0.9261263608932495,0.9473963
IMG_20180723_123915.jpg,0.9486939311027527,0.0
IMG_1261.jpg,0.915097177028656,0.48392996
IMG_20180725_120143.jpg,0.8802303671836853,0.0
IMG_20100101_031404.jpg,0.9892579913139343,0.8615542
IMG_20180725_122231.jpg,0.9992386102676392,0.85602635
IMG_20180720_142111.jpg,0.9759535789489746,0.557708
IMG_20180724_121144.jpg,0.906173825263977,0.7837641
IMG_20180714_102857.jpg,0.895620584487915,0.0
